id,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,emission_source,UOM,UOM_wd,GHG/Unit,emission_target_formula,emission_target,emission_target_wd,GHG,GHG_wd,valid_from,valid_to,region,region_wd,Conversion Factor 2016,Value 2016,GWP,GWP_id
433,Scope2,Energy,Aircraft - domestic take off and landing,Sustainable Aviation Fuel (SAF) - bio based,,Domestic_aviation,Aircraft_-_domestic_take_off_and_landing_Sustainable_Aviation_Fuel_(SAF)_-_bio_based,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,977553749500000.0,34912633910714.285,28.0,ch4_co2e_2014
434,Scope2,Energy,Aircraft - domestic take off and landing,Aviation spirit,,Domestic_aviation,Aircraft_-_domestic_take_off_and_landing_Aviation_spirit,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,22210627700000.0,83813689433.96227,265.0,n2o_co2e_2014
435,Scope2,Energy,Aircraft - domestic take off and landing,Aviation turbine fuel,,Domestic_aviation,Aircraft_-_domestic_take_off_and_landing_Aviation_turbine_fuel,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,227660726100000.0,859097079622.6415,265.0,n2o_co2e_2014
436,Scope2,Energy,Aircraft - domestic take off and landing,Sustainable Aviation Fuel (SAF) - bio based,,Domestic_aviation,Aircraft_-_domestic_take_off_and_landing_Sustainable_Aviation_Fuel_(SAF)_-_bio_based,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,227660726100000.0,859097079622.6415,265.0,n2o_co2e_2014
437,Scope1,Industrial Processes and Other Product Use,Non-aerosol products - household products,Petroleum waxes,,products_from_fuels_and_solvent_use:Paraffin_wax_use,Non-aerosol_products_-_household_products_Petroleum_waxes,Mt fuel consumed,https://w3id.org/ecfkg/i/unit/Mt_fuel_consumed,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.62768e+20,1.62768e+20,1.0,co2asC_co2e_2014
438,Scope3,Waste,Incineration - sewage sludge,Sewage sludge combustion,,Biogenic:Other,Incineration_-_sewage_sludge_Sewage_sludge_combustion,Megatonne,https://www.wikidata.org/wiki/Q53951982,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,39000000.0,1392857.142857143,28.0,ch4_co2e_2014
439,Scope3,Waste,Incineration - sewage sludge,Sewage sludge combustion,,Biogenic:Other,Incineration_-_sewage_sludge_Sewage_sludge_combustion,Megatonne,https://www.wikidata.org/wiki/Q53951982,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,99000000.0,373584.90566037735,265.0,n2o_co2e_2014
440,Scope3,Waste,Incineration - clinical waste,Clinical waste,,Non-biogenic:Clinical_waste,Incineration_-_clinical_waste_Clinical_waste,Megatonne,https://www.wikidata.org/wiki/Q53951982,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,240000000.0,240000000.0,1.0,co2asC_co2e_2014
441,Scope3,Waste,Incineration - clinical waste,Clinical waste,,Non-biogenic:Clinical_waste,Incineration_-_clinical_waste_Clinical_waste,Megatonne,https://www.wikidata.org/wiki/Q53951982,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,25192000000.0,899714285.7142857,28.0,ch4_co2e_2014
442,Scope3,Waste,Incineration - clinical waste,Clinical waste,,Non-biogenic:Clinical_waste,Incineration_-_clinical_waste_Clinical_waste,Megatonne,https://www.wikidata.org/wiki/Q53951982,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3000000.0,11320.754716981131,265.0,n2o_co2e_2014
443,Scope3,Waste,Incineration - chemical waste,Chemical waste,,Non-biogenic:Clinical_waste,Incineration_-_chemical_waste_Chemical_waste,Megatonne,https://www.wikidata.org/wiki/Q53951982,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2.86484e+20,2.86484e+20,1.0,co2asC_co2e_2014
444,Scope3,Waste,Incineration - chemical waste,Chemical waste,,Non-biogenic:Clinical_waste,Incineration_-_chemical_waste_Chemical_waste,Megatonne,https://www.wikidata.org/wiki/Q53951982,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.59647e+20,5.701678571428571e+18,28.0,ch4_co2e_2014
445,Scope3,Waste,Incineration - chemical waste,Chemical waste,,Non-biogenic:Clinical_waste,Incineration_-_chemical_waste_Chemical_waste,Megatonne,https://www.wikidata.org/wiki/Q53951982,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1000000.0,3773.5849056603774,265.0,n2o_co2e_2014
446,Scope2,Energy,Petroleum processes,Oil production,,Oil_Production,Petroleum_processes_Oil_production,Megatonne,https://www.wikidata.org/wiki/Q53951982,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2.75885e+20,9.853035714285713e+18,28.0,ch4_co2e_2014
447,Scope1,Industrial Processes and Other Product Use,Brick manufacture - Fletton,Fletton bricks,,Other_process_uses_of_carbonates:ceramics,Brick_manufacture_-_Fletton_Fletton_bricks,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,9.97659e+20,3.5630678571428573e+19,28.0,ch4_co2e_2014
448,Scope2,Energy,Upstream oil and gas production - combustion at gas separation plant,LPG,,Oil_and_gas_extraction,Upstream_oil_and_gas_production_-_combustion_at_gas_separation_plant_LPG,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.74236e+20,1.74236e+20,1.0,co2asC_co2e_2014
449,Scope2,Energy,Upstream oil and gas production - combustion at gas separation plant,OPG,,Oil_and_gas_extraction,Upstream_oil_and_gas_production_-_combustion_at_gas_separation_plant_OPG,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,168000000.0,168000000.0,1.0,co2asC_co2e_2014
450,Scope2,Energy,Upstream Oil Production - Offshore Well Testing,Exploration drilling :amount of gas flared,,Oil_exploration,Upstream_Oil_Production_-_Offshore_Well_Testing_Exploration_drilling_:amount_of_gas_flared,t,https://www.wikidata.org/wiki/Q191118,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,8.72727e+20,8.72727e+20,1.0,co2asC_co2e_2014
451,Scope2,Energy,Upstream Oil Production - Offshore Well Testing,Exploration drilling :amount of gas flared,,Oil_exploration,Upstream_Oil_Production_-_Offshore_Well_Testing_Exploration_drilling_:amount_of_gas_flared,t,https://www.wikidata.org/wiki/Q191118,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,250004298700000.0,8928724953571.428,28.0,ch4_co2e_2014
452,Scope2,Energy,Upstream Oil Production - Offshore Well Testing,Exploration drilling :amount of gas flared,,Oil_exploration,Upstream_Oil_Production_-_Offshore_Well_Testing_Exploration_drilling_:amount_of_gas_flared,t,https://www.wikidata.org/wiki/Q191118,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,8073537588000.0,30466179577.35849,265.0,n2o_co2e_2014
453,Scope3,Waste,Accidental fires - vehicles,Mass burnt,,Non-biogenic:Other,Accidental_fires_-_vehicles_Mass_burnt,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,5000000.0,178571.42857142858,28.0,ch4_co2e_2014
454,Scope1,Industrial Processes and Other Product Use,Chemical industry - carbon black,Carbon black capacity,,Carbon_black_production,Chemical_industry_-_carbon_black_Carbon_black_capacity,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,0.0,1.0,co2asC_co2e_2014
455,Scope1,Industrial Processes and Other Product Use,Chemical industry - ethylene,Ethylene,,Ethylene_Production,Chemical_industry_-_ethylene_Ethylene,Megatonne,https://www.wikidata.org/wiki/Q53951982,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.80588e+19,6.449571428571429e+17,28.0,ch4_co2e_2014
456,Scope1,Industrial Processes and Other Product Use,Chemical industry - methanol,Natural gas,,Methanol_production,Chemical_industry_-_methanol_Natural_gas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,0.0,1.0,co2asC_co2e_2014
457,Scope3,Waste,Small-scale waste burning,Waste,,Biogenic:Other,Small-scale_waste_burning_Waste,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,6.87616e+20,6.87616e+20,1.0,co2asC_co2e_2014
458,Scope3,Waste,Small-scale waste burning,Waste,,Biogenic:Other,Small-scale_waste_burning_Waste,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,6.5e+20,2.3214285714285715e+19,28.0,ch4_co2e_2014
459,Scope3,Waste,Small-scale waste burning,Waste,,Biogenic:Other,Small-scale_waste_burning_Waste,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.73094e+20,6.531849056603773e+17,265.0,n2o_co2e_2014
460,Scope3,Waste,Accidental fires - dwellings,Mass burnt,,Non-biogenic:Other,Accidental_fires_-_dwellings_Mass_burnt,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,65000000.0,2321428.5714285714,28.0,ch4_co2e_2014
461,Scope3,Waste,Accidental fires - other buildings,Mass burnt,,Non-biogenic:Other,Accidental_fires_-_other_buildings_Mass_burnt,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,65000000.0,2321428.5714285714,28.0,ch4_co2e_2014
462,Scope3,Memo,Accidental fires - vegetation,Area burnt,,non-IPCC,Accidental_fires_-_vegetation_Area_burnt,hectares,https://www.wikidata.org/wiki/Q35852,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,9428571429000000.0,336734693892857.1,28.0,ch4_co2e_2014
463,Scope3,Memo,Accidental fires - forests,Area burnt,,non-IPCC,Accidental_fires_-_forests_Area_burnt,hectares,https://www.wikidata.org/wiki/Q35852,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,3.57143e+20,1.2755107142857144e+19,28.0,ch4_co2e_2014
464,Scope3,Memo,Accidental fires - straw,Mass burnt,,non-IPCC,Accidental_fires_-_straw_Mass_burnt,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,27000000.0,964285.7142857143,28.0,ch4_co2e_2014
465,Scope1,Industrial Processes and Other Product Use,Power stations - FGD,Gypsum produced,,Other_process_uses_of_carbonates,Power_stations_-_FGD_Gypsum_produced,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,6.97566e+20,6.97566e+20,1.0,co2asC_co2e_2014
466,Scope1,Industrial Processes and Other Product Use,Agricultural engines,Lubricants,,Lubricant_Use,Agricultural_engines_Lubricants,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,4.24749e+20,4.24749e+20,1.0,co2asC_co2e_2014
467,Scope1,Industrial Processes and Other Product Use,Industrial engines,Lubricants,,Lubricant_Use,Industrial_engines_Lubricants,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,4.24749e+20,4.24749e+20,1.0,co2asC_co2e_2014
468,Scope1,Industrial Processes and Other Product Use,Marine engines,Lubricants,,Lubricant_Use,Marine_engines_Lubricants,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,4.24749e+20,4.24749e+20,1.0,co2asC_co2e_2014
469,Scope3,Memo,Aircraft engines,Lubricants,,Aviation_Bunkers,Aircraft_engines_Lubricants,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,4.24749e+20,4.24749e+20,1.0,co2asC_co2e_2014
470,Scope1,Industrial Processes and Other Product Use,Ladle arc furnaces,Steel production (oxygen converters),,Steel,Ladle_arc_furnaces_Steel_production_(oxygen_converters),Megatonne,https://www.wikidata.org/wiki/Q53951982,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,14000000.0,14000000.0,1.0,co2asC_co2e_2014
471,Scope1,Industrial Processes and Other Product Use,Other emissive applications of Soda Ash,Soda ash,,Other_uses_of_Soda_Ash,Other_emissive_applications_of_Soda_Ash_Soda_ash,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.13208e+20,1.13208e+20,1.0,co2asC_co2e_2014
472,Scope1,Industrial Processes and Other Product Use,Unknown applications of Sodium Bicarbonate,Sodium Bicarbonate,,Other_process_uses_of_carbonates,Unknown_applications_of_Sodium_Bicarbonate_Sodium_Bicarbonate,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.69811e+20,1.69811e+20,1.0,co2asC_co2e_2014
473,Scope2,Energy,Flue Gas Treatment (neutralisation),Sodium Bicarbonate,,Other_energy_industries,Flue_Gas_Treatment_(neutralisation)_Sodium_Bicarbonate,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2.26415e+20,2.26415e+20,1.0,co2asC_co2e_2014
474,Scope1,Industrial Processes and Other Product Use,Other emissive applications of  Sodium Bicarbonate,Sodium Bicarbonate,,Other_process_uses_of_carbonates,Other_emissive_applications_of__Sodium_Bicarbonate_Sodium_Bicarbonate,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.13208e+20,1.13208e+20,1.0,co2asC_co2e_2014
475,Scope2,Energy,Oil terminal: fuel combustion,Gas oil,,Oil_and_gas_extraction,Oil_terminal:_fuel_combustion_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2.04375e+20,2.04375e+20,1.0,co2asC_co2e_2014
476,Scope2,Energy,Oil terminal: fuel combustion,Natural gas,,Oil_and_gas_extraction,Oil_terminal:_fuel_combustion_Natural_gas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.82546e+20,1.82546e+20,1.0,co2asC_co2e_2014
477,Scope2,Energy,Oil terminal: fuel combustion,Gas oil,,Oil_and_gas_extraction,Oil_terminal:_fuel_combustion_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,164080306300000.0,5860010939285.714,28.0,ch4_co2e_2014
478,Scope2,Energy,Oil terminal: fuel combustion,Natural gas,,Oil_and_gas_extraction,Oil_terminal:_fuel_combustion_Natural_gas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,986072305100000.0,35216868039285.71,28.0,ch4_co2e_2014
